family,query_id,schema_name,retrieval_correct,grounding_mode,param_coverage,type_match,key_overlap,instantiation_approx,error_type
Production Planning / LP,nlp4lp_test_68,nlp4lp_test_68,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_68,nlp4lp_test_68,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_71,nlp4lp_test_71,1,tfidf_greedy,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_71,nlp4lp_test_71,1,constrained,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_71,nlp4lp_test_71,1,opt_role_repair,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_71,nlp4lp_test_71,1,global_compat_full,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_71,nlp4lp_test_71,1,semantic_ir_repair,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_72,nlp4lp_test_72,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_72,nlp4lp_test_72,1,constrained,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_72,nlp4lp_test_72,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_72,nlp4lp_test_72,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_72,nlp4lp_test_72,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_73,nlp4lp_test_73,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_73,nlp4lp_test_73,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_73,nlp4lp_test_73,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_73,nlp4lp_test_73,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_73,nlp4lp_test_73,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_75,nlp4lp_test_75,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_75,nlp4lp_test_75,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_75,nlp4lp_test_75,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_75,nlp4lp_test_75,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_75,nlp4lp_test_75,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_76,nlp4lp_test_76,1,tfidf_greedy,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_76,nlp4lp_test_76,1,constrained,0.333,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_76,nlp4lp_test_76,1,opt_role_repair,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_76,nlp4lp_test_76,1,global_compat_full,0.667,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_76,nlp4lp_test_76,1,semantic_ir_repair,0.333,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_78,nlp4lp_test_78,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_78,nlp4lp_test_78,1,constrained,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_78,nlp4lp_test_78,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_78,nlp4lp_test_78,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_78,nlp4lp_test_78,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_8,nlp4lp_test_8,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_8,nlp4lp_test_8,1,constrained,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_8,nlp4lp_test_8,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_8,nlp4lp_test_8,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_8,nlp4lp_test_8,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_80,nlp4lp_test_80,1,tfidf_greedy,1.000,0.875,1.000,1,none
Production Planning / LP,nlp4lp_test_80,nlp4lp_test_80,1,constrained,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_80,nlp4lp_test_80,1,opt_role_repair,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_80,nlp4lp_test_80,1,global_compat_full,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_80,nlp4lp_test_80,1,semantic_ir_repair,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_81,nlp4lp_test_81,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_81,nlp4lp_test_81,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_81,nlp4lp_test_81,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_81,nlp4lp_test_81,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_81,nlp4lp_test_81,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_82,nlp4lp_test_82,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_82,nlp4lp_test_82,1,constrained,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_82,nlp4lp_test_82,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_82,nlp4lp_test_82,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_82,nlp4lp_test_82,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_83,nlp4lp_test_83,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_83,nlp4lp_test_83,1,constrained,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_83,nlp4lp_test_83,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_83,nlp4lp_test_83,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_83,nlp4lp_test_83,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_84,nlp4lp_test_84,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_84,nlp4lp_test_84,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_84,nlp4lp_test_84,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_84,nlp4lp_test_84,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_84,nlp4lp_test_84,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_85,nlp4lp_test_85,1,tfidf_greedy,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_85,nlp4lp_test_85,1,constrained,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_85,nlp4lp_test_85,1,opt_role_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_85,nlp4lp_test_85,1,global_compat_full,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_85,nlp4lp_test_85,1,semantic_ir_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_86,nlp4lp_test_86,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_86,nlp4lp_test_86,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_86,nlp4lp_test_86,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_86,nlp4lp_test_86,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_86,nlp4lp_test_86,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_87,nlp4lp_test_87,1,tfidf_greedy,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_87,nlp4lp_test_87,1,constrained,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_87,nlp4lp_test_87,1,opt_role_repair,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_87,nlp4lp_test_87,1,global_compat_full,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_87,nlp4lp_test_87,1,semantic_ir_repair,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_88,nlp4lp_test_88,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_88,nlp4lp_test_88,1,constrained,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_88,nlp4lp_test_88,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_88,nlp4lp_test_88,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_88,nlp4lp_test_88,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_9,nlp4lp_test_9,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_9,nlp4lp_test_9,1,constrained,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_9,nlp4lp_test_9,1,opt_role_repair,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_9,nlp4lp_test_9,1,global_compat_full,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_9,nlp4lp_test_9,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_91,nlp4lp_test_91,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_91,nlp4lp_test_91,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_91,nlp4lp_test_91,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_91,nlp4lp_test_91,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_91,nlp4lp_test_91,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_92,nlp4lp_test_92,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_92,nlp4lp_test_92,1,constrained,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_92,nlp4lp_test_92,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_92,nlp4lp_test_92,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_92,nlp4lp_test_92,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_95,nlp4lp_test_95,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_95,nlp4lp_test_95,1,constrained,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_95,nlp4lp_test_95,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_95,nlp4lp_test_95,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_95,nlp4lp_test_95,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_97,nlp4lp_test_97,1,tfidf_greedy,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_97,nlp4lp_test_97,1,constrained,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_97,nlp4lp_test_97,1,opt_role_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_97,nlp4lp_test_97,1,global_compat_full,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_97,nlp4lp_test_97,1,semantic_ir_repair,1.000,0.778,1.000,1,none
Resource Allocation / Advertising,nlp4lp_test_138,nlp4lp_test_138,1,tfidf_greedy,0.667,0.500,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_138,nlp4lp_test_138,1,constrained,0.667,0.750,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_138,nlp4lp_test_138,1,opt_role_repair,0.667,1.000,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_138,nlp4lp_test_138,1,global_compat_full,0.667,1.000,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_138,nlp4lp_test_138,1,semantic_ir_repair,0.667,1.000,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_212,nlp4lp_test_212,1,tfidf_greedy,1.000,0.500,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_212,nlp4lp_test_212,1,constrained,1.000,0.600,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_212,nlp4lp_test_212,1,opt_role_repair,0.800,0.500,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_212,nlp4lp_test_212,1,global_compat_full,0.800,0.375,1.000,0,type_mismatch
Resource Allocation / Advertising,nlp4lp_test_212,nlp4lp_test_212,1,semantic_ir_repair,0.800,0.500,1.000,0,none
Resource Allocation / Advertising,nlp4lp_test_312,nlp4lp_test_312,1,tfidf_greedy,1.000,1.000,1.000,1,none
Resource Allocation / Advertising,nlp4lp_test_312,nlp4lp_test_312,1,constrained,1.000,0.800,1.000,1,none
Resource Allocation / Advertising,nlp4lp_test_312,nlp4lp_test_312,1,opt_role_repair,0.400,0.000,1.000,0,low_param_coverage
Resource Allocation / Advertising,nlp4lp_test_312,nlp4lp_test_312,1,global_compat_full,0.400,0.000,1.000,0,low_param_coverage
Resource Allocation / Advertising,nlp4lp_test_312,nlp4lp_test_312,1,semantic_ir_repair,0.400,0.500,1.000,0,low_param_coverage
Resource Allocation / Advertising,nlp4lp_test_318,nlp4lp_test_318,0,tfidf_greedy,1.000,1.000,0.667,0,retrieval_miss
Resource Allocation / Advertising,nlp4lp_test_318,nlp4lp_test_318,0,constrained,1.000,0.750,0.667,0,retrieval_miss
Resource Allocation / Advertising,nlp4lp_test_318,nlp4lp_test_318,0,opt_role_repair,0.500,0.500,0.667,0,retrieval_miss
Resource Allocation / Advertising,nlp4lp_test_318,nlp4lp_test_318,0,global_compat_full,0.500,0.500,0.667,0,retrieval_miss
Resource Allocation / Advertising,nlp4lp_test_318,nlp4lp_test_318,0,semantic_ir_repair,0.500,0.500,0.667,0,retrieval_miss
Scheduling,nlp4lp_test_204,nlp4lp_test_204,1,tfidf_greedy,1.000,0.500,1.000,0,none
Scheduling,nlp4lp_test_204,nlp4lp_test_204,1,constrained,1.000,0.500,1.000,0,none
Scheduling,nlp4lp_test_204,nlp4lp_test_204,1,opt_role_repair,1.000,0.500,1.000,0,none
Scheduling,nlp4lp_test_204,nlp4lp_test_204,1,global_compat_full,1.000,0.500,1.000,0,none
Scheduling,nlp4lp_test_204,nlp4lp_test_204,1,semantic_ir_repair,1.000,0.500,1.000,0,none
Scheduling,nlp4lp_test_224,nlp4lp_test_224,1,tfidf_greedy,1.000,0.857,1.000,1,none
Scheduling,nlp4lp_test_224,nlp4lp_test_224,1,constrained,1.000,0.857,1.000,1,none
Scheduling,nlp4lp_test_224,nlp4lp_test_224,1,opt_role_repair,1.000,0.857,1.000,1,none
Scheduling,nlp4lp_test_224,nlp4lp_test_224,1,global_compat_full,1.000,0.571,1.000,0,none
Scheduling,nlp4lp_test_224,nlp4lp_test_224,1,semantic_ir_repair,1.000,0.857,1.000,1,none
Scheduling,nlp4lp_test_253,nlp4lp_test_253,1,tfidf_greedy,1.000,0.333,1.000,0,type_mismatch
Scheduling,nlp4lp_test_253,nlp4lp_test_253,1,constrained,1.000,0.333,1.000,0,type_mismatch
Scheduling,nlp4lp_test_253,nlp4lp_test_253,1,opt_role_repair,0.833,0.400,1.000,0,type_mismatch
Scheduling,nlp4lp_test_253,nlp4lp_test_253,1,global_compat_full,0.833,0.400,1.000,0,type_mismatch
Scheduling,nlp4lp_test_253,nlp4lp_test_253,1,semantic_ir_repair,0.833,0.400,1.000,0,type_mismatch
Set Cover / Covering,nlp4lp_test_326,nlp4lp_test_326,1,tfidf_greedy,1.000,1.000,1.000,1,none
Set Cover / Covering,nlp4lp_test_326,nlp4lp_test_326,1,constrained,1.000,1.000,1.000,1,none
Set Cover / Covering,nlp4lp_test_326,nlp4lp_test_326,1,opt_role_repair,1.000,1.000,1.000,1,none
Set Cover / Covering,nlp4lp_test_326,nlp4lp_test_326,1,global_compat_full,1.000,1.000,1.000,1,none
Set Cover / Covering,nlp4lp_test_326,nlp4lp_test_326,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_139,nlp4lp_test_139,1,tfidf_greedy,0.857,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_139,nlp4lp_test_139,1,constrained,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_139,nlp4lp_test_139,1,opt_role_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_139,nlp4lp_test_139,1,global_compat_full,0.857,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_139,nlp4lp_test_139,1,semantic_ir_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_140,nlp4lp_test_140,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_140,nlp4lp_test_140,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_140,nlp4lp_test_140,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_140,nlp4lp_test_140,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_140,nlp4lp_test_140,1,semantic_ir_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_141,nlp4lp_test_141,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_141,nlp4lp_test_141,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_141,nlp4lp_test_141,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_141,nlp4lp_test_141,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_141,nlp4lp_test_141,1,semantic_ir_repair,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_145,nlp4lp_test_145,1,tfidf_greedy,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_145,nlp4lp_test_145,1,constrained,0.667,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_145,nlp4lp_test_145,1,opt_role_repair,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_145,nlp4lp_test_145,1,global_compat_full,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_145,nlp4lp_test_145,1,semantic_ir_repair,0.667,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_148,nlp4lp_test_148,1,tfidf_greedy,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_148,nlp4lp_test_148,1,constrained,1.000,0.333,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_148,nlp4lp_test_148,1,opt_role_repair,1.000,0.333,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_148,nlp4lp_test_148,1,global_compat_full,1.000,0.333,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_148,nlp4lp_test_148,1,semantic_ir_repair,1.000,0.333,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_149,nlp4lp_test_149,1,tfidf_greedy,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_149,nlp4lp_test_149,1,constrained,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_149,nlp4lp_test_149,1,opt_role_repair,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_149,nlp4lp_test_149,1,global_compat_full,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_149,nlp4lp_test_149,1,semantic_ir_repair,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_151,nlp4lp_test_151,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_151,nlp4lp_test_151,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_151,nlp4lp_test_151,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_151,nlp4lp_test_151,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_151,nlp4lp_test_151,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_156,nlp4lp_test_156,1,tfidf_greedy,0.800,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_156,nlp4lp_test_156,1,constrained,0.800,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_156,nlp4lp_test_156,1,opt_role_repair,0.800,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_156,nlp4lp_test_156,1,global_compat_full,0.800,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_156,nlp4lp_test_156,1,semantic_ir_repair,0.800,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_157,nlp4lp_test_157,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_157,nlp4lp_test_157,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_157,nlp4lp_test_157,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_157,nlp4lp_test_157,1,global_compat_full,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_157,nlp4lp_test_157,1,semantic_ir_repair,0.750,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_160,nlp4lp_test_160,1,tfidf_greedy,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_160,nlp4lp_test_160,1,constrained,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_160,nlp4lp_test_160,1,opt_role_repair,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_160,nlp4lp_test_160,1,global_compat_full,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_160,nlp4lp_test_160,1,semantic_ir_repair,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_161,nlp4lp_test_161,0,tfidf_greedy,1.000,0.800,0.714,0,retrieval_miss
Transportation / Shipping,nlp4lp_test_161,nlp4lp_test_161,0,constrained,0.800,1.000,0.714,0,retrieval_miss
Transportation / Shipping,nlp4lp_test_161,nlp4lp_test_161,0,opt_role_repair,1.000,0.800,0.714,0,retrieval_miss
Transportation / Shipping,nlp4lp_test_161,nlp4lp_test_161,0,global_compat_full,1.000,0.800,0.714,0,retrieval_miss
Transportation / Shipping,nlp4lp_test_161,nlp4lp_test_161,0,semantic_ir_repair,1.000,0.800,0.714,0,retrieval_miss
Transportation / Shipping,nlp4lp_test_167,nlp4lp_test_167,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_167,nlp4lp_test_167,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_167,nlp4lp_test_167,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_167,nlp4lp_test_167,1,global_compat_full,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_167,nlp4lp_test_167,1,semantic_ir_repair,0.750,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_168,nlp4lp_test_168,1,tfidf_greedy,0.500,0.333,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_168,nlp4lp_test_168,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_168,nlp4lp_test_168,1,opt_role_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_168,nlp4lp_test_168,1,global_compat_full,0.500,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_168,nlp4lp_test_168,1,semantic_ir_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_169,nlp4lp_test_169,1,tfidf_greedy,0.857,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_169,nlp4lp_test_169,1,constrained,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_169,nlp4lp_test_169,1,opt_role_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_169,nlp4lp_test_169,1,global_compat_full,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_169,nlp4lp_test_169,1,semantic_ir_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_170,nlp4lp_test_170,1,tfidf_greedy,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_170,nlp4lp_test_170,1,constrained,0.857,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_170,nlp4lp_test_170,1,opt_role_repair,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_170,nlp4lp_test_170,1,global_compat_full,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_170,nlp4lp_test_170,1,semantic_ir_repair,1.000,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_171,nlp4lp_test_171,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_171,nlp4lp_test_171,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_171,nlp4lp_test_171,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_171,nlp4lp_test_171,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_171,nlp4lp_test_171,1,semantic_ir_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_173,nlp4lp_test_173,1,tfidf_greedy,1.000,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_173,nlp4lp_test_173,1,constrained,1.000,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_173,nlp4lp_test_173,1,opt_role_repair,0.875,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_173,nlp4lp_test_173,1,global_compat_full,0.875,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_173,nlp4lp_test_173,1,semantic_ir_repair,0.875,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_175,nlp4lp_test_175,1,tfidf_greedy,0.600,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_175,nlp4lp_test_175,1,constrained,0.600,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_175,nlp4lp_test_175,1,opt_role_repair,0.600,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_175,nlp4lp_test_175,1,global_compat_full,0.600,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_175,nlp4lp_test_175,1,semantic_ir_repair,0.600,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_176,nlp4lp_test_176,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_176,nlp4lp_test_176,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_176,nlp4lp_test_176,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_176,nlp4lp_test_176,1,global_compat_full,1.000,0.500,1.000,0,none
