method,query_id,predicted_doc_id,gold_doc_id,schema_correct,ordinary_ready,strict_ready,false_ready,param_coverage,type_match,n_expected_scalar,n_filled,exact5,exact20,key_overlap
bm25_typed_greedy,nlp4lp_test_31,nlp4lp_test_31,nlp4lp_test_31,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_32,nlp4lp_test_32,nlp4lp_test_32,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_33,nlp4lp_test_33,nlp4lp_test_33,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_34,nlp4lp_test_34,nlp4lp_test_34,1,1,1,0,1.0,1.0,4,4,0.5,0.5,1.0
bm25_typed_greedy,nlp4lp_test_35,nlp4lp_test_35,nlp4lp_test_35,1,1,1,0,1.0,1.0,8,8,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_36,nlp4lp_test_10,nlp4lp_test_36,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_37,nlp4lp_test_37,nlp4lp_test_37,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_38,nlp4lp_test_38,nlp4lp_test_38,1,1,1,0,1.0,1.0,9,9,0.2222222222222222,0.2222222222222222,1.0
bm25_typed_greedy,nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_39,1,0,0,0,1.0,0.6666666666666666,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_40,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_41,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_42,1,1,1,0,1.0,1.0,8,8,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_43,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_44,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_45,1,1,1,0,1.0,0.8888888888888888,9,9,0.3333333333333333,0.5555555555555556,1.0
bm25_typed_greedy,nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_46,1,0,0,0,1.0,0.6666666666666666,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_47,1,0,0,0,0.8,0.75,5,4,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_48,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.42857142857142855,1.0
bm25_typed_greedy,nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_49,1,0,0,0,1.0,0.6666666666666666,6,6,0.5,0.5,1.0
bm25_typed_greedy,nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_50,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_51,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_52,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_53,nlp4lp_test_53,nlp4lp_test_53,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_54,nlp4lp_test_54,nlp4lp_test_54,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_55,nlp4lp_test_55,nlp4lp_test_55,1,1,1,0,1.0,0.8888888888888888,9,9,0.1111111111111111,0.1111111111111111,1.0
bm25_typed_greedy,nlp4lp_test_56,nlp4lp_test_56,nlp4lp_test_56,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.5,1.0
bm25_typed_greedy,nlp4lp_test_57,nlp4lp_test_57,nlp4lp_test_57,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_58,nlp4lp_test_58,nlp4lp_test_58,1,1,1,0,0.875,1.0,8,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_59,nlp4lp_test_59,nlp4lp_test_59,1,1,1,0,1.0,1.0,6,6,0.6666666666666666,0.6666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_60,nlp4lp_test_60,nlp4lp_test_60,1,1,1,0,1.0,1.0,8,8,0.5,0.5,1.0
bm25_typed_greedy,nlp4lp_test_61,nlp4lp_test_61,nlp4lp_test_61,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_62,nlp4lp_test_62,nlp4lp_test_62,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_63,nlp4lp_test_63,nlp4lp_test_63,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_64,nlp4lp_test_64,nlp4lp_test_64,1,1,1,0,1.0,1.0,4,4,0.5,0.5,1.0
bm25_typed_greedy,nlp4lp_test_65,nlp4lp_test_65,nlp4lp_test_65,1,1,1,0,1.0,0.8888888888888888,9,9,0.1111111111111111,0.1111111111111111,1.0
bm25_typed_greedy,nlp4lp_test_66,nlp4lp_test_66,nlp4lp_test_66,1,0,0,0,1.0,0.6666666666666666,6,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_67,nlp4lp_test_67,nlp4lp_test_67,1,0,0,0,0.8,0.5,5,4,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_68,nlp4lp_test_68,nlp4lp_test_68,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_69,nlp4lp_test_69,nlp4lp_test_69,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_70,nlp4lp_test_70,nlp4lp_test_70,1,0,0,0,1.0,0.75,8,8,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_71,nlp4lp_test_71,nlp4lp_test_71,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_72,nlp4lp_test_72,nlp4lp_test_72,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_73,nlp4lp_test_73,nlp4lp_test_73,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_74,nlp4lp_test_74,nlp4lp_test_74,1,1,1,0,1.0,1.0,9,9,0.0,0.1111111111111111,1.0
bm25_typed_greedy,nlp4lp_test_75,nlp4lp_test_75,nlp4lp_test_75,1,1,1,0,1.0,0.8888888888888888,9,9,0.1111111111111111,0.2222222222222222,1.0
bm25_typed_greedy,nlp4lp_test_76,nlp4lp_test_76,nlp4lp_test_76,1,0,0,0,1.0,0.3333333333333333,6,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_77,nlp4lp_test_77,nlp4lp_test_77,1,1,1,0,1.0,0.8,5,5,0.2,0.2,1.0
bm25_typed_greedy,nlp4lp_test_78,nlp4lp_test_78,nlp4lp_test_78,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_79,nlp4lp_test_79,nlp4lp_test_79,1,0,0,0,1.0,0.6666666666666666,6,6,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_80,nlp4lp_test_80,nlp4lp_test_80,1,1,1,0,1.0,1.0,8,8,0.125,0.25,1.0
bm25_typed_greedy,nlp4lp_test_81,nlp4lp_test_81,nlp4lp_test_81,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_82,nlp4lp_test_82,nlp4lp_test_82,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_83,nlp4lp_test_83,nlp4lp_test_83,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_84,nlp4lp_test_84,nlp4lp_test_84,1,1,1,0,1.0,1.0,4,4,0.75,0.75,1.0
bm25_typed_greedy,nlp4lp_test_85,nlp4lp_test_85,nlp4lp_test_85,1,1,1,0,1.0,0.8888888888888888,9,9,0.2222222222222222,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_86,nlp4lp_test_86,nlp4lp_test_86,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_87,nlp4lp_test_87,nlp4lp_test_87,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_88,nlp4lp_test_88,nlp4lp_test_88,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.42857142857142855,1.0
bm25_typed_greedy,nlp4lp_test_89,nlp4lp_test_89,nlp4lp_test_89,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_90,nlp4lp_test_90,nlp4lp_test_90,1,1,1,0,1.0,1.0,9,9,0.4444444444444444,0.4444444444444444,1.0
bm25_typed_greedy,nlp4lp_test_91,nlp4lp_test_91,nlp4lp_test_91,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_92,nlp4lp_test_92,nlp4lp_test_92,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.5714285714285714,1.0
bm25_typed_greedy,nlp4lp_test_93,nlp4lp_test_93,nlp4lp_test_93,1,1,1,0,1.0,0.8571428571428571,7,7,0.0,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_94,nlp4lp_test_94,nlp4lp_test_94,1,1,1,0,0.8,1.0,5,4,1.0,1.0,1.0
bm25_typed_greedy,nlp4lp_test_95,nlp4lp_test_134,nlp4lp_test_95,0,1,0,1,1.0,1.0,1,1,,,0.3333333333333333
bm25_typed_greedy,nlp4lp_test_96,nlp4lp_test_231,nlp4lp_test_96,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_97,nlp4lp_test_97,nlp4lp_test_97,1,0,0,0,1.0,0.6666666666666666,9,9,0.0,0.1111111111111111,1.0
bm25_typed_greedy,nlp4lp_test_98,nlp4lp_test_98,nlp4lp_test_98,1,0,0,0,0.8,0.75,5,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_99,nlp4lp_test_99,nlp4lp_test_99,1,1,1,0,1.0,1.0,3,3,1.0,1.0,1.0
bm25_typed_greedy,nlp4lp_test_100,nlp4lp_test_100,nlp4lp_test_100,1,1,1,0,1.0,1.0,9,9,0.2222222222222222,0.4444444444444444,1.0
bm25_typed_greedy,nlp4lp_test_101,nlp4lp_test_101,nlp4lp_test_101,1,0,0,0,1.0,0.75,4,4,0.25,0.75,1.0
bm25_typed_greedy,nlp4lp_test_102,nlp4lp_test_102,nlp4lp_test_102,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,0.42857142857142855
bm25_typed_greedy,nlp4lp_test_103,nlp4lp_test_103,nlp4lp_test_103,1,1,1,0,1.0,0.8571428571428571,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_104,nlp4lp_test_270,nlp4lp_test_104,0,1,0,1,1.0,1.0,1,1,,,0.2
bm25_typed_greedy,nlp4lp_test_105,nlp4lp_test_260,nlp4lp_test_105,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_106,nlp4lp_test_120,nlp4lp_test_106,0,1,0,1,1.0,1.0,1,1,,,0.1111111111111111
bm25_typed_greedy,nlp4lp_test_107,nlp4lp_test_107,nlp4lp_test_107,1,1,1,0,0.9,1.0,10,9,0.1111111111111111,0.1111111111111111,1.0
bm25_typed_greedy,nlp4lp_test_108,nlp4lp_test_108,nlp4lp_test_108,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_109,nlp4lp_test_109,nlp4lp_test_109,1,0,0,0,1.0,0.25,8,8,0.25,0.375,1.0
bm25_typed_greedy,nlp4lp_test_110,nlp4lp_test_110,nlp4lp_test_110,1,1,1,0,1.0,1.0,9,9,0.2222222222222222,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_111,nlp4lp_test_111,nlp4lp_test_111,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_112,nlp4lp_test_112,nlp4lp_test_112,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_113,nlp4lp_test_113,nlp4lp_test_113,1,1,1,0,1.0,0.8571428571428571,7,7,0.5714285714285714,0.5714285714285714,1.0
bm25_typed_greedy,nlp4lp_test_114,nlp4lp_test_114,nlp4lp_test_114,1,1,1,0,1.0,0.8,5,5,0.4,0.4,1.0
bm25_typed_greedy,nlp4lp_test_115,nlp4lp_test_115,nlp4lp_test_115,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_116,nlp4lp_test_116,nlp4lp_test_116,1,0,0,0,1.0,0.75,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_117,nlp4lp_test_230,nlp4lp_test_117,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_118,nlp4lp_test_118,nlp4lp_test_118,1,0,0,0,1.0,0.6,5,5,0.2,0.2,1.0
bm25_typed_greedy,nlp4lp_test_119,nlp4lp_test_119,nlp4lp_test_119,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_120,nlp4lp_test_120,nlp4lp_test_120,1,1,1,0,1.0,1.0,9,9,0.1111111111111111,0.1111111111111111,1.0
bm25_typed_greedy,nlp4lp_test_121,nlp4lp_test_121,nlp4lp_test_121,1,1,1,0,1.0,1.0,4,4,0.0,0.5,1.0
bm25_typed_greedy,nlp4lp_test_122,nlp4lp_test_122,nlp4lp_test_122,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_123,nlp4lp_test_123,nlp4lp_test_123,1,1,1,0,1.0,0.8571428571428571,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_124,nlp4lp_test_270,nlp4lp_test_124,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_125,nlp4lp_test_125,nlp4lp_test_125,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_126,nlp4lp_test_126,nlp4lp_test_126,1,1,1,0,1.0,0.8888888888888888,9,9,0.1111111111111111,0.2222222222222222,1.0
bm25_typed_greedy,nlp4lp_test_127,nlp4lp_test_127,nlp4lp_test_127,1,1,1,0,1.0,1.0,9,9,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_128,nlp4lp_test_128,nlp4lp_test_128,1,0,0,0,0.8,0.75,5,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_129,nlp4lp_test_129,nlp4lp_test_129,1,1,1,0,1.0,1.0,8,8,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_130,nlp4lp_test_120,nlp4lp_test_130,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_131,nlp4lp_test_131,nlp4lp_test_131,1,1,1,0,1.0,1.0,4,4,0.0,0.25,1.0
bm25_typed_greedy,nlp4lp_test_132,nlp4lp_test_132,nlp4lp_test_132,1,1,1,0,1.0,1.0,2,2,0.5,0.5,1.0
bm25_typed_greedy,nlp4lp_test_133,nlp4lp_test_133,nlp4lp_test_133,1,1,1,0,1.0,1.0,5,5,0.4,0.4,1.0
bm25_typed_greedy,nlp4lp_test_134,nlp4lp_test_134,nlp4lp_test_134,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_135,nlp4lp_test_135,nlp4lp_test_135,1,1,1,0,1.0,0.8888888888888888,9,9,0.2222222222222222,0.2222222222222222,1.0
bm25_typed_greedy,nlp4lp_test_136,nlp4lp_test_136,nlp4lp_test_136,1,1,1,0,1.0,1.0,9,9,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_137,nlp4lp_test_137,nlp4lp_test_137,1,1,1,0,1.0,0.8,5,5,0.8,0.8,1.0
bm25_typed_greedy,nlp4lp_test_138,nlp4lp_test_138,nlp4lp_test_138,1,1,1,0,1.0,1.0,6,6,0.6666666666666666,0.6666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_139,nlp4lp_test_139,nlp4lp_test_139,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_140,nlp4lp_test_140,nlp4lp_test_140,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.42857142857142855,1.0
bm25_typed_greedy,nlp4lp_test_141,nlp4lp_test_141,nlp4lp_test_141,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_142,nlp4lp_test_142,nlp4lp_test_142,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_143,nlp4lp_test_143,nlp4lp_test_143,1,1,1,0,1.0,0.875,8,8,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_144,nlp4lp_test_144,nlp4lp_test_144,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_145,nlp4lp_test_145,nlp4lp_test_145,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_146,nlp4lp_test_146,nlp4lp_test_146,1,1,1,0,1.0,1.0,5,5,0.2,0.2,1.0
bm25_typed_greedy,nlp4lp_test_147,nlp4lp_test_147,nlp4lp_test_147,1,1,1,0,1.0,1.0,4,4,1.0,1.0,1.0
bm25_typed_greedy,nlp4lp_test_148,nlp4lp_test_138,nlp4lp_test_148,0,1,0,1,1.0,1.0,1,1,,,0.3333333333333333
bm25_typed_greedy,nlp4lp_test_149,nlp4lp_test_149,nlp4lp_test_149,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_150,nlp4lp_test_150,nlp4lp_test_150,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_151,nlp4lp_test_151,nlp4lp_test_151,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_152,nlp4lp_test_152,nlp4lp_test_152,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_153,nlp4lp_test_153,nlp4lp_test_153,1,1,1,0,0.875,0.8571428571428571,8,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_154,nlp4lp_test_154,nlp4lp_test_154,1,1,1,0,1.0,1.0,7,7,0.5714285714285714,0.5714285714285714,1.0
bm25_typed_greedy,nlp4lp_test_155,nlp4lp_test_155,nlp4lp_test_155,1,1,1,0,1.0,1.0,3,3,1.0,1.0,1.0
bm25_typed_greedy,nlp4lp_test_156,nlp4lp_test_156,nlp4lp_test_156,1,0,0,0,0.8,0.75,5,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_157,nlp4lp_test_157,nlp4lp_test_157,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_158,nlp4lp_test_158,nlp4lp_test_158,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_159,nlp4lp_test_159,nlp4lp_test_159,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.16666666666666666,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_160,nlp4lp_test_160,nlp4lp_test_160,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_161,nlp4lp_test_161,nlp4lp_test_161,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_162,nlp4lp_test_162,nlp4lp_test_162,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_163,nlp4lp_test_163,nlp4lp_test_163,1,1,1,0,1.0,0.875,8,8,0.125,0.125,1.0
bm25_typed_greedy,nlp4lp_test_164,nlp4lp_test_164,nlp4lp_test_164,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_165,nlp4lp_test_165,nlp4lp_test_165,1,0,0,0,0.75,0.6666666666666666,4,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_166,nlp4lp_test_166,nlp4lp_test_166,1,0,0,0,0.75,1.0,4,3,0.6666666666666666,0.6666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_167,nlp4lp_test_167,nlp4lp_test_167,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_168,nlp4lp_test_168,nlp4lp_test_168,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_169,nlp4lp_test_169,nlp4lp_test_169,1,1,1,0,0.8571428571428571,1.0,7,6,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_170,nlp4lp_test_170,nlp4lp_test_170,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_171,nlp4lp_test_171,nlp4lp_test_171,1,1,1,0,1.0,1.0,7,7,0.7142857142857143,0.7142857142857143,1.0
bm25_typed_greedy,nlp4lp_test_172,nlp4lp_test_172,nlp4lp_test_172,1,1,1,0,1.0,1.0,6,6,0.6666666666666666,0.6666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_173,nlp4lp_test_173,nlp4lp_test_173,1,1,1,0,1.0,0.875,8,8,0.125,0.125,1.0
bm25_typed_greedy,nlp4lp_test_174,nlp4lp_test_174,nlp4lp_test_174,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_175,nlp4lp_test_175,nlp4lp_test_175,1,0,0,0,0.6,0.6666666666666666,5,3,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_176,nlp4lp_test_176,nlp4lp_test_176,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_177,nlp4lp_test_177,nlp4lp_test_177,1,1,1,0,1.0,1.0,5,5,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_178,nlp4lp_test_178,nlp4lp_test_178,1,1,1,0,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_179,nlp4lp_test_179,nlp4lp_test_179,1,1,1,0,1.0,0.8571428571428571,7,7,0.42857142857142855,0.42857142857142855,1.0
bm25_typed_greedy,nlp4lp_test_180,nlp4lp_test_180,nlp4lp_test_180,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_181,nlp4lp_test_181,nlp4lp_test_181,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_182,nlp4lp_test_182,nlp4lp_test_182,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_183,nlp4lp_test_183,nlp4lp_test_183,1,1,1,0,0.875,1.0,8,7,0.2857142857142857,0.2857142857142857,1.0
bm25_typed_greedy,nlp4lp_test_184,nlp4lp_test_184,nlp4lp_test_184,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_185,nlp4lp_test_185,nlp4lp_test_185,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
bm25_typed_greedy,nlp4lp_test_186,nlp4lp_test_186,nlp4lp_test_186,1,0,0,0,1.0,0.75,4,4,0.25,0.25,1.0
bm25_typed_greedy,nlp4lp_test_187,nlp4lp_test_187,nlp4lp_test_187,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_188,nlp4lp_test_32,nlp4lp_test_188,0,0,0,0,0.0,0.0,0,0,,,0.0
bm25_typed_greedy,nlp4lp_test_189,nlp4lp_test_189,nlp4lp_test_189,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_190,nlp4lp_test_190,nlp4lp_test_190,1,1,1,0,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,1.0
bm25_typed_greedy,nlp4lp_test_191,nlp4lp_test_191,nlp4lp_test_191,1,1,1,0,1.0,1.0,8,8,0.0,0.375,1.0
bm25_typed_greedy,nlp4lp_test_192,nlp4lp_test_192,nlp4lp_test_192,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_193,nlp4lp_test_193,nlp4lp_test_193,1,1,1,0,1.0,1.0,8,8,0.25,0.375,1.0
bm25_typed_greedy,nlp4lp_test_194,nlp4lp_test_32,nlp4lp_test_194,0,1,0,1,1.0,1.0,2,2,,,0.25
bm25_typed_greedy,nlp4lp_test_195,nlp4lp_test_195,nlp4lp_test_195,1,0,0,0,0.875,0.7142857142857143,8,7,0.14285714285714285,0.14285714285714285,1.0
bm25_typed_greedy,nlp4lp_test_196,nlp4lp_test_196,nlp4lp_test_196,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_197,nlp4lp_test_197,nlp4lp_test_197,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_198,nlp4lp_test_198,nlp4lp_test_198,1,1,1,0,1.0,1.0,11,11,0.09090909090909091,0.18181818181818182,1.0
bm25_typed_greedy,nlp4lp_test_199,nlp4lp_test_199,nlp4lp_test_199,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
bm25_typed_greedy,nlp4lp_test_200,nlp4lp_test_200,nlp4lp_test_200,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.42857142857142855,1.0
bm25_typed_greedy,nlp4lp_test_201,nlp4lp_test_193,nlp4lp_test_201,0,0,0,0,0.0,0.0,0,0,,,0.0
